id,productName,supplier,category,packing,origin,brand,EffectiveDate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
223,肥牛肉 super plate,金山,Beef,抄,英,kepak,29-jan-24 updated.pdf,,,,,,,$ 2 0.2,磅,其士,
224,er plate,金山,,抄,英,pif paf,29-jan-24 updated.pdf,,,,,,,$ 2 0.2,磅,其士,
225,肥牛肉 karubi cab prime,金山,Beef,抄,美,ibp,29-jan-24 updated.pdf,,,,,,,$ 3 9.5,磅,其士,
226,肥牛肉 karubi cab,金山,Beef,抄,美,ibp,29-jan-24 updated.pdf,,,,,,,$ 3 9.0,磅,其士,
227,肥牛肉 karubi choice,金山,Beef,抄,美,ibp,29-jan-24 updated.pdf,,,,,,,$ 3 7.5,磅,其士,
228,肥牛肉 short plate p-93,金山,Beef,抄,加,excel,29-jan-24 updated.pdf,,,,,,,$ 1 9.6,磅,其士,
229,肥牛肉 no roll short plate,金山,Beef,抄,美,excel,29-jan-24 updated.pdf,,,,,,,$ 1 9.6,磅,其士,
230,肥牛肉 no roll short plate,金山,Beef,抄,美,ibp,29-jan-24 updated.pdf,,,,,,,$ 1 9.6,磅,其士,
231,橫隔肌,金山,Beef,抄,美,ibp,29-jan-24 updated.pdf,,,,,,,$ 5 1.0,磅,其士,
232,橫隔肌,金山,Beef,抄,美,ibp,29-jan-24 updated.pdf,,,,,,,$ 4 5.0,磅,其士,
233,橫隔肌,金山,Beef,抄,美,ibp,29-jan-24 updated.pdf,,,,,,,$ 4 1.0,磅,其士,
234,湯骨,金山,Pork,抄,荷,tboer,29-jan-24 updated.pdf,,,,,,,$ 9 .0,磅,其士,
235,牛仔扒,金山,Beef,抄,荷,tboer,29-jan-24 updated.pdf,短,,,,,,$ 7 2.0,磅,其士,
236,牛仔膝,金山,Beef,抄,荷,tboer,29-jan-24 updated.pdf,,,,,,,$ 4 6.0,磅,其士,
237,牛仔膝 (穀飼),金山,Beef,抄,荷,tboer,29-jan-24 updated.pdf,穀飼,,,,,,$ 3 7.0,磅,其士,
238,牛仔脾 3/5 lb,金山,Beef,抄,紐,silver fern,29-jan-24 updated.pdf,3/5,,,,,,$ 2 8.0,磅,其士,
239,牛仔脾 5+ lb,金山,Beef,抄,紐,silver fern,29-jan-24 updated.pdf,,,,,,,$ 2 8.0,磅,其士,
240,牛肺,金山,Beef,10kg,阿,bustos,29-jan-24 updated.pdf,,,,,,,$ 4 .1,磅,其士,
241,牛肺,金山,Beef,10kg,阿,frimesa,29-jan-24 updated.pdf,,,,,,,$ 4 .1,磅,其士,
242,牛肺,金山,Beef,10kg,阿,ifssa,29-jan-24 updated.pdf,,,,,,,$ 4 .1,磅,其士,
243,(a) 豬腩 有皮挑骨 ( deluxe),金山,Pork,抄,德,westfleisch,29-jan-24 updated.pdf,挑骨,,,,,,$ 1 4.0,磅,其士,
244,(a) 豬腩 有皮挑骨 ( premium),金山,Pork,抄,德,westfleisch,29-jan-24 updated.pdf,挑骨,,,,,,$ 1 3.4,磅,其士,
245,(a) 豬腩 有皮挑骨,金山,Pork,抄,德,tonnies,29-jan-24 updated.pdf,挑骨,,,,,,$ 1 3.6,磅,其士,
246,(a) 豬腩 有皮挑骨,金山,Pork,抄,德,westfleisch,29-jan-24 updated.pdf,挑骨,,,,,,$ 1 3.4,磅,其士,
247,豬肋排,金山,Pork,25kg,巴,aurora,29-jan-24 updated.pdf,分包,,,,,,$ 1 3.4,磅,其士,
248,豬肋排,金山,Pork,10kg,德,tonnies,29-jan-24 updated.pdf,餅裝,,,,,,$ 1 1.8,磅,其士,
249,豬四肉,金山,Pork,抄,巴,aurora,29-jan-24 updated.pdf,,,,,,,$ 8 .9,磅,其士,
250,豬四肉,金山,Pork,抄,巴,pamplona,29-jan-24 updated.pdf,,,,,,,$ 8 .9,磅,其士,
251,豬扒,金山,Pork,抄,西,artigas duroc,29-jan-24 updated.pdf,,,,,,,$ 3 8.0,磅,其士,
252,豬背骨,金山,Pork,抄,西,pernam ibericos,29-jan-24 updated.pdf,,,,,,,$ 5 5.0,kg,其士,
253,豬梅肉,金山,Pork,抄,西,jamondul ibericos,29-jan-24 updated.pdf,,,,,,,$ 165.0,kg,其士,
254,豬下梅肉,金山,Pork,抄,西,jamondul ibericos,29-jan-24 updated.pdf,,,,,,,$ 120.0,kg,其士,
255,豬扒,金山,Pork,抄,西,jamondul ibericos,29-jan-24 updated.pdf,,,,,,,$ 165.0,kg,其士,
256,豬肋條,金山,Pork,抄,西,jamondul ibericos,29-jan-24 updated.pdf,,,,,,,$ 120.0,kg,其士,
257,豬耳,金山,Pork,15kg,巴,sulita,29-jan-24 updated.pdf,,,,,,,$ 9 .0,磅,其士,
258,豬肚,金山,Pork,18kg,巴,frimesa,29-jan-24 updated.pdf,,,,,,,$ 1 1.2,磅,其士,
259,豬手,金山,Pork,20kg,巴,frimesa,29-jan-24 updated.pdf,,,,,,,$ 4 .3,磅,其士,
260,豬手,金山,Pork,20kg,巴,alibem,29-jan-24 updated.pdf,,,,,,,$ 4 .1,磅,其士,
261,豬手,金山,Pork,20kg,巴,sadia,29-jan-24 updated.pdf,,,,,,,$ 3 .9,磅,其士,
262,豬踭,金山,Pork,抄,巴,alegra,29-jan-24 updated.pdf,,,,,,,$ 7 .8,磅,其士,
263,豬踭,金山,Pork,15kg,丹,tican,29-jan-24 updated.pdf,,,,,,,$ 7 .2,磅,其士,
264,牛前筒骨,金山,Beef,抄,巴,dom glutao,8-may-23.pdf,,,,,,,$ 5 .2,磅,其士,
265,牛坑腩,金山,Beef,抄,英 國,hewitt,8-may-23.pdf,,,,,,,$ 8 .0,磅,其士,
266,牛坑腩,金山,Beef,抄,巴,boi brasil,8-may-23.pdf,,,,,,,$ 1 4.0,磅,其士,
267,牛下肩肉眼卷,金山,Beef,抄,加,excel,8-may-23.pdf,1x1,,,,,,$ 3 9.0,磅,其士,
268,牛下肩肉眼卷,金山,Beef,抄,美,ibp,8-may-23.pdf,1x1,,,,,,$ 3 9.0,磅,其士,
269,牛下肩肉眼卷,金山,Beef,抄,美,excel,8-may-23.pdf,1x1,,,,,,$ 3 8.5,磅,其士,
270,肩 胛 翼 prime,金山,,抄,美,excel,8-may-23.pdf,,,,,,,$ 7 8.0,磅,其士,
271,肩 胛 翼 cab,金山,,抄,美,excel,8-may-23.pdf,,,,,,,$ 5 8.0,磅,其士,
272,牛頭肉,金山,Beef,10kg,阿,ifssa,8-may-23.pdf,,,,,,,$ 8 .0,磅,其士,
273,牛細腩包,金山,Beef,抄,巴,minerva,8-may-23.pdf,,,,,,,$ 1 9.5,磅,其士,
274,牛細腩包,金山,Beef,抄,巴,plena,8-may-23.pdf,,,,,,,$ 1 8.5,磅,其士,
275,牛細腩包,金山,Beef,抄,巴,boi brasil,8-may-23.pdf,,,,,,,$ 1 9.0,磅,其士,
276,牛冧,金山,Beef,抄,巴,anglo,8-may-23.pdf,,,,,,,$ 1 9.3,磅,其士,
277,牛肩肋條 p-245c,金山,Beef,抄**,美,ibp,8-may-23.pdf,,,,,,,$ 4 5.0,磅,其士,
278,牛肋腩條,金山,Beef,抄,阿,conallison,8-may-23.pdf,,,,,,,$ 1 7.5,磅,其士,
279,牛板腱,金山,Beef,抄,美,ibp,8-may-23.pdf,,,,,,,$ 5 4.0,磅,其士,
280,牛板腱,金山,Beef,抄,加,excel,8-may-23.pdf,,,,,,,$ 4 8.5,磅,其士,
281,牛板腱,金山,Beef,抄,加,excel,8-may-23.pdf,,,,,,,$ 4 0.0,磅,其士,
282,牛t骨 (0x1) cab,金山,Beef,抄,美,ibp,8-may-23.pdf,,,,,,,$ 7 6.0,磅,其士,
283,(s) 牛t骨,金山,Beef,抄,阿,conallison,8-may-23.pdf,,,,,,,$ 3 3.0,磅,其士,
284,牛仔骨,金山,Beef,抄,德,,8-may-23.pdf,3/4,,,,,,$ 1 5.5,磅,其士,
285,牛仔骨,金山,Beef,抄,英,,8-may-23.pdf,,,,,,,$ 1 8.0,磅,其士,
286,牛仔骨,金山,Beef,抄,英,kepak,8-may-23.pdf,,,,,,,$ 2 1.5,磅,其士,
287,牛仔骨,金山,Beef,抄 **,加,excel,8-may-23.pdf,,,,,,,$ 2 7.5,磅,其士,
288,牛仔骨,金山,Beef,抄,加,excel,8-may-23.pdf,,,,,,,$ 6 2.0,磅,其士,
289,牛仔骨,金山,Beef,抄,美,national beef,8-may-23.pdf,,,,,,,$ 6 2.0,磅,其士,
290,牛仔骨,金山,Beef,抄,美,showcase,8-may-23.pdf,,,,,,,$ 3 0.0,磅,其士,
291,肩胛,金山,Beef,抄,美,ibp,8-may-23.pdf,,,,,,,$ 8 3.0,磅,其士,
292,肩胛,金山,Beef,抄,美,ibp,8-may-23.pdf,,,,,,,$ 8 2.0,磅,其士,
293,肩胛,金山,Beef,抄,美,ibp,8-may-23.pdf,,,,,,,$ 8 2.0,磅,其士,
294,肩胛,金山,Beef,抄,美,ibp,8-may-23.pdf,,,,,,,$ 5 8.5,磅,其士,
295,肩胛,金山,Beef,抄,美,ibp,8-may-23.pdf,,,,,,,$ 5 8.5,磅,其士,
296,肩胛,金山,Beef,抄,美,ibp,8-may-23.pdf,,,,,,,$ 5 8.5,磅,其士,
297,去骨牛小排,金山,Beef,抄,加,canadian diamond,8-may-23.pdf,,,,,,,$ 108.0,磅,其士,
298,肥牛肉 pastrami prime86k 6x12,金山,Beef,抄,美,excel,8-may-23.pdf,,,,,,,$ 4 4.5,磅,其士,
299,肥牛肉 pastrami stering silver 6x12,金山,Beef,抄,美,excel,8-may-23.pdf,,,,,,,$ 4 2.5,磅,其士,
300,肥牛肉 plate eye choice 6x12,金山,Beef,抄,美,national beef,8-may-23.pdf,,,,,,,$ 5 0.0,磅,其士,
301,肥牛肉 pastrami choice 6x12,金山,Beef,抄,美,excel,8-may-23.pdf,,,,,,,$ 4 1.0,磅,其士,
302,,金山,,抄,,,,,,,,,,,,,
303,豬肋排,金山,Pork,22kg,巴,alibem,8-may-23.pdf,分包,,,,,,$ 1 2.5,磅,其士,
304,豬肋排,金山,Pork,18kg,巴,seara,8-may-23.pdf,分包,,,,,,$ 1 1.5,磅,其士,
305,豬肋排,金山,Pork,抄,美,smithfield,8-may-23.pdf,零售,,,,,,$ 2 5.0,磅,其士,
306,豬四肉,金山,Pork,抄,巴,palmali,8-may-23.pdf,,,,,,,$ 1 0.5,磅,其士,
307,豬梅肉,金山,Pork,抄,西,artigas duroc,8-may-23.pdf,,,,,,,$ 3 2.0,磅,其士,
308,豬下梅肉,金山,Pork,抄,西,artigas duroc,8-may-23.pdf,,,,,,,$ 3 0.0,磅,其士,
309,豬扒,金山,Pork,抄,西,artigas duroc,8-may-23.pdf,,,,,,,$ 4 1.0,磅,其士,
310,豬肋條,金山,Pork,抄,西,artigas duroc,8-may-23.pdf,,,,,,,$ 3 8.0,磅,其士,
311,豬腩無皮挑骨,金山,Pork,抄,西,artigas duroc,8-may-23.pdf,挑骨,,,,,,$ 2 9.0,磅,其士,
312,豬背骨,金山,Pork,抄,西,pernam ibericos,8-may-23.pdf,,,,,,,$ 6 5.0,kg,其士,
313,豬梅肉,金山,Pork,抄,西,jamondul ibericos,8-may-23.pdf,,,,,,,$ 198.0,kg,其士,
314,豬大腸,金山,Pork,20kg,巴,alegra,8-may-23.pdf,,,,,,,$ 6 .5,磅,其士,
315,豬大腸,金山,Pork,10kg,巴,aurora,8-may-23.pdf,,,,,,,$ 8 .3,磅,其士,
316,豬大腸,金山,Pork,16kg,巴,frimesa,8-may-23.pdf,,,,,,,$ 8 .8,磅,其士,
317,豬肚,金山,Pork,10kg*,巴,aurora,8-may-23.pdf,,,,,,,$ 7 .5,磅,其士,
318,豬手,金山,Pork,18kg*,巴,seara,8-may-23.pdf,,,,,,,$ 3 .8,磅,其士,
319,挪 威 豬 手 (短),金山,Pork,10kg,挪 威,,8-may-23.pdf,短,,,,,,$ 1 .4,磅,其士,
320,牛坑腩,金山,Beef,抄,英 國,hewitt,11-dec-23.pdf,,,,,,,$ 8 .0,磅,其士,
321,牛下肩肉眼卷,金山,Beef,抄,美,ibp,11-dec-23.pdf,1x1,,,,,,$ 4 4.0,磅,其士,
322,牛下肩肉眼卷,金山,Beef,抄,美,ibp,11-dec-23.pdf,1x1,,,,,,$ 4 3.5,磅,其士,
323,牛面肉,金山,Beef,抄**,阿,excel,11-dec-23.pdf,,,,,,,$ 1 1.0,磅,其士,
324,牛頭肉,金山,Beef,25kg,巴,pantanal,11-dec-23.pdf,,,,,,,$ 8 .5,磅,其士,
325,牛細腩包,金山,Beef,抄,巴,plena,11-dec-23.pdf,,,,,,,$ 1 4.5,磅,其士,
326,牛冧,金山,Beef,抄**,巴,anglo,11-dec-23.pdf,,,,,,,$ 2 0.0,磅,其士,
327,鯉魚管,金山,Beef,抄,巴,gejota,11-dec-23.pdf,,,,,,,$ 1 8.5,磅,其士,
328,牛肋條,金山,Beef,抄,墨,sukarne,11-dec-23.pdf,,,,,,,$ 2 2.0,磅,其士,
329,牛肋條,金山,Beef,抄**,巴,minerva,11-dec-23.pdf,,,,,,,$ 2 6.5,磅,其士,
330,金 錢 𦟌,金山,,抄,美,national beef,11-dec-23.pdf,,,,,,,$ 3 4.0,磅,其士,
331,金 錢 𦟌 兩條裝 (無 label),金山,,抄**,美,ibp,11-dec-23.pdf,兩條裝,,,,,,$ 3 4.0,磅,其士,
332,金 錢 𦟌 choice (有label),金山,,抄,美,ibp,11-dec-23.pdf,,,,,,,$ 3 6.5,磅,其士,
333,牛 𦟌,金山,Beef,抄,巴,quality beef,11-dec-23.pdf,,,,,,,$ 1 4.0,磅,其士,
334,牛柳頭,金山,Beef,抄,巴,gejota,11-dec-23.pdf,,,,,,,$ 2 4.0,磅,其士,
335,牛柳頭,金山,Beef,抄,巴,minerva,11-dec-23.pdf,,,,,,,$ 2 4.0,磅,其士,
336,牛柳頭,金山,Beef,抄,巴,boi brasil,11-dec-23.pdf,,,,,,,$ 2 2.0,磅,其士,
337,牛柳頭,金山,Beef,抄,巴,boi brasil,11-dec-23.pdf,,,,,,,$ 2 3.0,磅,其士,
338,牛柳頭,金山,Beef,抄,巴,quality beef,11-dec-23.pdf,,,,,,,$ 2 3.0,磅,其士,
339,牛柳頭,金山,Beef,抄,巴,plena,11-dec-23.pdf,,,,,,,$ 2 3.0,磅,其士,
340,牛柳頭,金山,Beef,抄,巴,dom glutao,11-dec-23.pdf,,,,,,,$ 2 3.0,磅,其士,
341,牛肉眼,金山,Beef,抄,紐,affco,11-dec-23.pdf,,,,,,,$ 5 0.0,磅,其士,
342,去骨牛小排,金山,Beef,抄,美,excel,11-dec-23.pdf,,,,,,,$ 139.0,磅,其士,
343,去骨牛小排,金山,Beef,抄,美,national beef,11-dec-23.pdf,,,,,,,$ 152.0,磅,其士,
344,去骨牛小排,金山,Beef,抄,美,ibp,11-dec-23.pdf,,,,,,,$ 154.0,磅,其士,
345,去骨牛小排,金山,Beef,抄,美,ibp,11-dec-23.pdf,,,,,,,$ 154.0,磅,其士,
346,去骨牛小排,金山,Beef,抄,美,excel,11-dec-23.pdf,,,,,,,$ 125.0,磅,其士,
347,去骨牛小排,金山,Beef,抄,美,excel,11-dec-23.pdf,,,,,,,$ 102.0,磅,其士,
348,去骨牛小排,金山,Beef,抄**,美,ibp,11-dec-23.pdf,,,,,,,$ 9 7.0,磅,其士,
349,肥牛肉 pastrami prime 6x12,金山,Beef,抄,美,ibp,11-dec-23.pdf,,,,,,,$ 5 0.0,磅,其士,
350,肥牛肉 pastrami cab 6x12,金山,Beef,抄,美,ibp,11-dec-23.pdf,,,,,,,$ 4 9.0,磅,其士,
351,肥牛肉 pastrami choice 6x12,金山,Beef,抄,美,national beef,11-dec-23.pdf,,,,,,,$ 4 9.0,磅,其士,
352,肥牛肉 pastrami choice 6x12,金山,Beef,抄,美,ibp,11-dec-23.pdf,,,,,,,$ 4 6.0,磅,其士,
353,肥牛肉 pastrami prime 9x12 p-86m/r,金山,Beef,抄,美,excel,11-dec-23.pdf,9x12,,,,,,$ 3 8.0,磅,其士,
354,肥牛肉 pastrami a/aa 9x12 p-93,金山,Beef,抄,加,excel,11-dec-23.pdf,9x12,,,,,,$ 3 4.0,磅,其士,
355,肥牛肉(super plate),金山,Beef,抄,愛,dawn meat,11-dec-23.pdf,,,,,,,$ 2 0.5,磅,其士,
356,肥牛肉 super obento plate,金山,Beef,抄,墨,sukarne,11-dec-23.pdf,,,,,,,$ 2 0.5,磅,其士,
357,肥牛肉 super plate,金山,Beef,抄,英,kepak,11-dec-23.pdf,,,,,,,$ 2 0.5,磅,其士,
358,er plate,金山,,抄,英,pif paf,11-dec-23.pdf,,,,,,,$ 2 0.5,磅,其士,
359,肥牛肉 karubi cab prime,金山,Beef,抄,美,ibp,11-dec-23.pdf,,,,,,,$ 3 9.5,磅,其士,
360,肥牛肉 karubi prime,金山,Beef,抄,美,ibp,11-dec-23.pdf,,,,,,,$ 3 9.5,磅,其士,
361,肥牛肉 karubi cab,金山,Beef,抄,美,ibp,11-dec-23.pdf,,,,,,,$ 3 9.0,磅,其士,
362,肥牛肉 karubi choice,金山,Beef,抄,美,ibp,11-dec-23.pdf,,,,,,,$ 3 8.0,磅,其士,
363,肥牛肉 no roll short plate,金山,Beef,抄,美,excel,11-dec-23.pdf,,,,,,,$ 2 0.0,磅,其士,
364,橫隔肌,金山,Beef,抄,美,ibp,11-dec-23.pdf,,,,,,,$ 4 9.0,磅,其士,
365,橫隔肌,金山,Beef,抄,美,ibp,11-dec-23.pdf,,,,,,,$ 4 5.0,磅,其士,
366,橫隔肌,金山,Beef,抄,美,ibp,11-dec-23.pdf,,,,,,,$ 3 9.0,磅,其士,
367,牛仔脾 3/5 lb,金山,Beef,抄,紐,silver fern,11-dec-23.pdf,3/5,,,,,,$ 2 8.0,磅,其士,
368,牛仔脾 5+ lb,金山,Beef,抄,紐,silver fern,11-dec-23.pdf,,,,,,,$ 2 8.0,磅,其士,
369,牛肺,金山,Beef,10kg,阿,bustos,11-dec-23.pdf,,,,,,,$ 4 .1,磅,其士,
370,牛肺,金山,Beef,10kg,阿,frimesa,11-dec-23.pdf,,,,,,,$ 4 .1,磅,其士,
371,牛肺,金山,Beef,10kg,阿,ifssa,11-dec-23.pdf,,,,,,,$ 4 .1,磅,其士,
372,豬肋排,金山,Pork,20kg,巴,frimesa,11-dec-23.pdf,,,,,,,$ 1 5.7,磅,其士,
373,豬肋排,金山,Pork,18kg,巴,seara,11-dec-23.pdf,,,,,,,$ 1 3.6,磅,其士,
374,豬肋排,金山,Pork,10kg*,巴,tonnies,11-dec-23.pdf,餅裝,,,,,,$ 1 2.6,磅,其士,
375,豬肋排,金山,Pork,抄,美,smithfield,11-dec-23.pdf,零售,,,,,,$ 2 5.0,磅,其士,
376,豬四肉,金山,Pork,抄,巴,palmali,11-dec-23.pdf,,,,,,,$ 8 .5,磅,其士,
377,豬脊膘油,金山,Pork,20kg,德,westfleisch,11-dec-23.pdf,,,,,,,$ 7 .0,磅,其士,
378,豬脊膘油,金山,Pork,20kg,波,excel,11-dec-23.pdf,,,,,,,$ 7 .0,磅,其士,
379,豬扒,金山,Pork,抄,西,artigas duroc,11-dec-23.pdf,,,,,,,$ 4 2.0,磅,其士,
380,豬背骨,金山,Pork,抄,西,pernam ibericos,11-dec-23.pdf,,,,,,,$ 5 5.0,kg,其士,
381,豬梅肉,金山,Pork,抄,西,jamondul ibericos,11-dec-23.pdf,,,,,,,$ 185.0,kg,其士,
382,豬下梅肉,金山,Pork,抄,西,jamondul ibericos,11-dec-23.pdf,,,,,,,$ 130.0,kg,其士,
383,豬扒,金山,Pork,抄,西,jamondul ibericos,11-dec-23.pdf,,,,,,,$ 180.0,kg,其士,
384,豬肋條,金山,Pork,抄,西,jamondul ibericos,11-dec-23.pdf,,,,,,,$ 120.0,kg,其士,
385,豬耳,金山,Pork,15kg,巴,sulita,11-dec-23.pdf,,,,,,,$ 1 1.0,磅,其士,
386,豬肚,金山,Pork,15kg*,巴,alibem,11-dec-23.pdf,,,,,,,$ 9 .0,磅,其士,
387,豬手,金山,Pork,20kg*,巴,frimesa,11-dec-23.pdf,,,,,,,$ 5 .0,磅,其士,
388,豬手,金山,Pork,18kg,巴,seara,11-dec-23.pdf,,,,,,,$ 3 .5,磅,其士,
389,豬踭,金山,Pork,抄,巴,alegra,11-dec-23.pdf,,,,,,,$ 8 .2,磅,其士,
390,豬踭,金山,Pork,15kg,丹,tican,11-dec-23.pdf,,,,,,,$ 7 .8,磅,其士,
391,後筒骨,金山,Pork,20kg,波,,11-dec-23.pdf,,,,,,,$ 2 .2,磅,其士,
392,豬前筒骨,金山,Pork,20kg,波,,11-dec-23.pdf,,,,,,,$ 2 .2,磅,其士,
393,豬頸湯骨,金山,Pork,10kg,波,excel,11-dec-23.pdf,,,,,,,$ 4 .1,磅,其士,
394,波 豬脊骨 pl30251102,金山,Pork,20kg,波,,11-dec-23.pdf,,,,,,,$ 3 .2,磅,其士,
395,豬腩排條,金山,Pork,10kg*,巴,aurora,11-dec-23.pdf,,,,,,,$ 1 2.0,磅,其士,
396,牛坑腩,金山,Beef,抄,英 國,hewitt,20-nov-23.pdf,,,,,,,$ 8 .0,磅,其士,
397,牛下肩肉眼卷,金山,Beef,抄**,美,ibp,20-nov-23.pdf,1x1,,,,,,$ 4 4.0,磅,其士,
398,牛下肩肉眼卷,金山,Beef,抄,美,excel,20-nov-23.pdf,1x1,,,,,,$ 3 7.5,磅,其士,
399,牛頭肉,金山,Beef,25kg,巴,pantanal,20-nov-23.pdf,,,,,,,$ 8 .5,磅,其士,
400,牛細腩包,金山,Beef,抄,巴,plena,20-nov-23.pdf,,,,,,,$ 1 4.5,磅,其士,
401,鯉魚管,金山,Beef,抄,巴,gejota,20-nov-23.pdf,,,,,,,$ 1 8.5,磅,其士,
402,牛肋條,金山,Beef,抄,墨,,20-nov-23.pdf,,,,,,,$ 2 2.5,磅,其士,
403,牛肩肋條(有label),金山,Beef,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 4 3.0,磅,其士,
404,金 錢 𦟌 p-38,金山,,抄,加,canadian diamond,20-nov-23.pdf,,,,,,,$ 3 3.5,磅,其士,
405,金 錢 𦟌 choice (有label),金山,,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 3 6.5,磅,其士,
406,牛 𦟌,金山,Beef,抄,巴,quality beef,20-nov-23.pdf,,,,,,,$ 1 4.0,磅,其士,
407,牛 𦟌,金山,Beef,抄**,巴,pantanal,20-nov-23.pdf,,,,,,,$ 1 4.0,磅,其士,
408,牛柳頭,金山,Beef,抄,巴,gejota,20-nov-23.pdf,,,,,,,$ 2 4.0,磅,其士,
409,牛柳頭,金山,Beef,抄,巴,minerva,20-nov-23.pdf,,,,,,,$ 2 4.5,磅,其士,
410,牛柳頭,金山,Beef,抄,巴,boi brasil,20-nov-23.pdf,,,,,,,$ 2 2.0,磅,其士,
411,牛柳頭,金山,Beef,抄,巴,boi brasil,20-nov-23.pdf,,,,,,,$ 2 4.0,磅,其士,
412,牛柳頭,金山,Beef,抄,巴,quality beef,20-nov-23.pdf,,,,,,,$ 2 4.0,磅,其士,
413,牛柳頭,金山,Beef,抄,巴,plena,20-nov-23.pdf,,,,,,,$ 2 4.0,磅,其士,
414,牛柳頭,金山,Beef,抄,巴,dom glutao,20-nov-23.pdf,,,,,,,$ 2 4.0,磅,其士,
415,去骨牛小排,金山,Beef,抄,美,excel,20-nov-23.pdf,,,,,,,$ 145.0,磅,其士,
416,去骨牛小排,金山,Beef,抄,美,national beef,20-nov-23.pdf,,,,,,,$ 152.0,磅,其士,
417,去骨牛小排,金山,Beef,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 156.0,磅,其士,
418,去骨牛小排,金山,Beef,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 156.0,磅,其士,
419,去骨牛小排,金山,Beef,抄,美,excel,20-nov-23.pdf,,,,,,,$ 125.0,磅,其士,
420,去骨牛小排,金山,Beef,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 110.0,磅,其士,
421,去骨牛小排,金山,Beef,抄**,美,ibp,20-nov-23.pdf,,,,,,,$ 110.0,磅,其士,
422,去骨牛小排,金山,Beef,抄,美,excel,20-nov-23.pdf,,,,,,,$ 102.0,磅,其士,
423,去骨牛小排,金山,Beef,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 9 5.0,磅,其士,
424,肥牛肉 pastrami prime 6x12,金山,Beef,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 5 0.0,磅,其士,
425,肥牛肉 pastrami cab 6x12,金山,Beef,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 4 9.0,磅,其士,
426,肥牛肉 pastrami choice 6x12,金山,Beef,抄,美,national beef,20-nov-23.pdf,,,,,,,$ 4 9.0,磅,其士,
427,肥牛肉 pastrami choice 6x12,金山,Beef,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 4 6.0,磅,其士,
428,肥牛肉 pastrami prime 9x12 p-86m/r,金山,Beef,抄,美,excel,20-nov-23.pdf,9x12,,,,,,$ 3 8.0,磅,其士,
429,肥牛肉 pastrami a/aa 9x12 p-93,金山,Beef,抄,加,excel,20-nov-23.pdf,9x12,,,,,,$ 3 4.0,磅,其士,
430,肥牛肉(super plate),金山,Beef,抄,愛,dawn meat,20-nov-23.pdf,,,,,,,$ 2 0.5,磅,其士,
431,肥牛肉 super obento plate,金山,Beef,抄,墨,sukarne,20-nov-23.pdf,,,,,,,$ 2 0.5,磅,其士,
432,er plate,金山,,抄,英,pif paf,20-nov-23.pdf,,,,,,,$ 2 0.5,磅,其士,
433,肥牛肉 karubi cab prime,金山,Beef,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 3 9.5,磅,其士,
434,肥牛肉 karubi prime,金山,Beef,抄**,美,ibp,20-nov-23.pdf,,,,,,,$ 3 9.5,磅,其士,
435,肥牛肉 karubi cab,金山,Beef,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 3 9.0,磅,其士,
436,肥牛肉 karubi choice,金山,Beef,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 3 8.0,磅,其士,
437,肥牛肉 no roll short plate,金山,Beef,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 2 0.8,磅,其士,
438,肥牛肉 no roll short plate,金山,Beef,抄,美,excel,20-nov-23.pdf,,,,,,,$ 2 0.8,磅,其士,
439,橫隔肌,金山,Beef,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 5 0.0,磅,其士,
440,橫隔肌,金山,Beef,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 4 8.0,磅,其士,
441,橫隔肌,金山,Beef,抄,美,ibp,20-nov-23.pdf,,,,,,,$ 3 9.0,磅,其士,
442,牛仔扒,金山,Beef,抄**,荷,tboer,20-nov-23.pdf,短,,,,,,$ 7 0.0,磅,其士,
443,白牛仔柳,金山,Beef,抄,荷,tboer,20-nov-23.pdf,,,,,,,$ 100.0,磅,其士,
444,牛仔脾 3/5 lb,金山,Beef,抄,紐,silver fern,20-nov-23.pdf,3/5,,,,,,$ 2 8.0,磅,其士,
445,牛仔脾 5+ lb,金山,Beef,抄,紐,silver fern,20-nov-23.pdf,,,,,,,$ 2 8.0,磅,其士,
446,肋排,金山,Pork,10kg*,德,westfleisch,20-nov-23.pdf,餅裝,,,,,,$ 1 2.9,磅,其士,
447,豬肋排,金山,Pork,抄,美,smithfield,20-nov-23.pdf,零售,,,,,,$ 2 5.0,磅,其士,
448,豬四肉,金山,Pork,抄,巴,alegra,20-nov-23.pdf,,,,,,,$ 8 .5,磅,其士,
449,豬四肉,金山,Pork,25kg,巴,frimesa,20-nov-23.pdf,,,,,,,$ 8 .6,磅,其士,
