,productName,productTag,supplier,category,packing,origin,brand,effectiveDate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
71,加 excel 牛下肩肉眼卷(1x1) prime p-93,牛下肩肉眼卷,金山,BEEF,抄,加拿大,EXCEL,2023-04-11 00:00:00,1X1,93廠,PRIME,,,, 3 9.0,磅,其士,
72,美 i. b. p 牛下肩肉眼卷(1x1) cab,牛下肩肉眼卷,金山,BEEF,抄,美國,,2023-04-11 00:00:00,1X1,CAB,,,,, 3 9.0,磅,其士,
73,美 excel 牛下肩肉眼卷(1x1) cab,牛下肩肉眼卷,金山,BEEF,抄,美國,EXCEL,2023-04-11 00:00:00,1X1,CAB,,,,, 3 8.5,磅,其士,
74,美 excel 肩 胛 翼 prime,,金山,,抄,美國,EXCEL,2023-04-11 00:00:00,PRIME,,,,,, 7 8.0,磅,其士,
75,美 excel 肩 胛 翼 cab,,金山,,抄,美國,EXCEL,2023-04-11 00:00:00,CAB,,,,,, 5 8.0,磅,其士,
76,阿 ifssa 牛頭肉,,金山,,10kg,阿根廷,IFSSA,2023-04-11 00:00:00,,,,,,, 8 .0,磅,其士,
77,阿 ifssa 牛頭肉,,金山,,12kg,阿根廷,IFSSA,2023-04-11 00:00:00,,,,,,, 8 .0,磅,其士,
78,巴 minerva 牛細腩包 p-2911/451/791,牛仔扒,金山,BEEF,抄,巴西,MINERVA,2023-04-11 00:00:00,,,,,,, 2 1.0,磅,其士,
79,巴 plena 牛細腩包,牛仔扒,金山,BEEF,抄,巴西,PLENA,2023-04-11 00:00:00,,,,,,, 1 9.0,磅,其士,
80,巴 masterboi 牛細腩包,牛仔扒,金山,BEEF,抄,巴西,MASTERBOI,2023-04-11 00:00:00,,,,,,, 1 9.0,磅,其士,
81,澳 midfield 牛冧,牛冧,金山,BEEF,抄,澳洲,MIDFIELD,2023-04-11 00:00:00,,,,,,, 2 8.0,磅,其士,
82,紐 affco 牛冧,牛冧,金山,BEEF,抄,紐西蘭,AFFCO,2023-04-11 00:00:00,,,,,,, 2 8.0,磅,其士,
83,阿 conallison 牛肋腩條,,金山,,抄,阿根廷,CONALLISON,2023-04-11 00:00:00,,,,,,, 1 7.5,磅,其士,
84,美 i. b. p. 牛板腱 prime,牛板腱,金山,BEEF,抄,美國,,2023-04-11 00:00:00,PRIME,,,,,, 5 4.0,磅,其士,
85,加 excel 牛板腱 prime p-93,牛板腱,金山,BEEF,抄,加拿大,EXCEL,2023-04-11 00:00:00,93廠,PRIME,,,,, 4 8.5,磅,其士,
86,美 i. b. p. 牛板腱 cab,牛板腱,金山,BEEF,抄,美國,,2023-04-11 00:00:00,CAB,,,,,, 5 0.0,磅,其士,
87,加 excel 牛板腱 aaa p-93,牛板腱,金山,BEEF,抄,加拿大,EXCEL,2023-04-11 00:00:00,93廠,AA,AAA,,,, 3 9.0,磅,其士,
88,美 i. b. p. 牛t骨 (0x1) cab,牛T骨,金山,BEEF,抄,美國,,2023-04-11 00:00:00,CAB,,,,,, 7 6.0,磅,其士,
89,阿 conallison (s) 牛t骨,牛T骨,金山,BEEF,抄,阿根廷,CONALLISON,2023-04-11 00:00:00,,,,,,, 3 3.0,磅,其士,
90,德 牛仔骨 3 支骨 3/4/5,牛仔骨,金山,BEEF,抄,德國,,2023-04-11 00:00:00,3/4,3/4/5,4/5,,,, 1 5.5,磅,其士,
91,英 牛仔骨 3 支骨 6/7/8 5106/8046/1598/1541/1958,牛仔骨,金山,BEEF,抄,英國,,2023-04-11 00:00:00,6/7/8,,,,,, 1 8.0,磅,其士,
