,productName,productTag,supplier,category,packing,origin,brand,effectiveDate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
203, 牛仔扒 P421 / P431,牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-08-01現貨報價單.pdf,,,,,,,14.8,kg,其士,
204, 牛仔扒 P431,牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-08-01現貨報價單.pdf,,,,,,,14.8,kg,沙2,
205, 牛仔扒 P791,牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-08-01現貨報價單.pdf,,,,,,,14.8,kg,沙2,
205, 牛仔扒 P791,牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-08-01現貨報價單.pdf,,,,,,,14.8,kg,光1,
206, 牛仔扒(不分廠號),牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-08-01現貨報價單.pdf,,,,,,,14.8,kg,沙2,
207,FRISA 原色金錢肚,,盈星,,,巴西,,2023-08-01現貨報價單.pdf,,,,,,,23.0,kg,沙2,
208,SUBPGA 原色金錢肚,,盈星,,,阿根廷,,2023-08-01現貨報價單.pdf,,,,,,,13.5,kg,沙2,
208,SUBPGA 原色金錢肚,,盈星,,,阿根廷,,2023-08-01現貨報價單.pdf,,,,,,,13.5,kg,其士,
209, 牛冧4K+,牛冧,盈星,BEEF,,巴西,FRIGON,2023-08-01現貨報價單.pdf,4K+,,,,,,20.7,kg,沙2,
210,FRISA 牛冧4K+,牛冧,盈星,BEEF,,巴西,,2023-08-01現貨報價單.pdf,4K+,,,,,,18.3,kg,沙2,
211, 牛冧4K+ P1940,牛冧,盈星,BEEF,,巴西,MINERVA,2023-08-01現貨報價單.pdf,4K+,,,,,,17.8,kg,沙2,
212, 牛骨髓 P4490,牛骨髓,盈星,BEEF,,巴西,FRIALTO,2023-08-01現貨報價單.pdf,,,,,,,36.0,kg,沙2,
213, 西冷4K+(3條)P431,西冷,盈星,BEEF,,巴西,MINERVA,2023-08-01現貨報價單.pdf,4K+,,,,,,22.0,kg,沙2,
214, 西冷4K+(3條)P791,西冷,盈星,BEEF,,巴西,MINERVA,2023-08-01現貨報價單.pdf,4K+,,,,,,21.5,kg,沙2,
215, 牛膀,牛膀,盈星,BEEF,,巴西,MINERVA,2023-08-01現貨報價單.pdf,,,,,,,8.0,kg,沙2,
216,FRISA 牛前蹄孖筋,牛孖筋,盈星,BEEF,,巴西,,2023-08-01現貨報價單.pdf,,,,,,,9.0,kg,沙2,
217,FRISA 牛孖筋,牛孖筋,盈星,BEEF,,巴西,,2023-08-01現貨報價單.pdf,,,,,,,14.0,kg,沙2,
218, 牛脷 P3348 / P4490,牛舌,盈星,BEEF,,巴西,FRIALTO,2023-08-01現貨報價單.pdf,,,,,,,12.5,kg,沙2,
219,FRISA 牛脷 P2051,牛舌,盈星,BEEF,,巴西,,2023-08-01現貨報價單.pdf,,,,,,,11.8,kg,沙2,
220,FRISA 針扒,,盈星,,,巴西,,2023-08-01現貨報價單.pdf,,,,,,,20.7,kg,沙2,
221, A級雞腳 50G+ P957,雞腳,盈星,CHICKEN,,巴西,UNIAVES,2023-08-01現貨報價單.pdf,50G+,,,,,,4.8,kg,亞洲,
222, 雞中翼40G+,雞中翼,盈星,CHICKEN,,巴西,UNIAVES,2023-08-01現貨報價單.pdf,40G+,,,,,,12.5,kg,沙2,
223,PERDUE A級特大珍寶鳳爪P6156,鳳爪,盈星,CHICKEN,,美國,,2023-08-01現貨報價單.pdf,,,,,,,8.0,kg,沙2,
224, 雞膝軟骨,,盈星,,,巴西,AURORA,2023-08-01現貨報價單.pdf,,,,,,,14.5,kg,沙2,
225, 雞脾,,盈星,,,巴西,AURORA,2023-08-01現貨報價單.pdf,,,,,,,5.2,kg,沙2,
226,PERDUE 雞全脾 200-220G,,盈星,,,美國,,2023-08-01現貨報價單.pdf,+200G,,,,,,7.6,lb,沙2,
227,PERDUE 雞全脾 220-240G,,盈星,,,美國,,2023-08-01現貨報價單.pdf,220/240,,,,,,7.4,lb,沙2,
228,PERDUE 雞全脾 260-280G,,盈星,,,美國,,2023-08-01現貨報價單.pdf,260/280,,,,,,7.0,lb,沙2,
229,DAMATE 火雞子,火雞子,盈星,CHICKEN,,俄羅斯,,2023-08-01現貨報價單.pdf,,,,,,,21.0,kg,亞洲,
230,FARBEST 火雞肫,,盈星,,,美國,,2023-08-01現貨報價單.pdf,,,,,,,16.5,lb,沙2,
231, 腩排条828,,盈星,,,巴西,AURORA,2023-08-01現貨報價單.pdf,,,,,,,11.8,kg,沙2,
232, 帶骨豬腩 P915,豬腩帶骨,盈星,PORK,,巴西,ALIBEM,2023-08-01現貨報價單.pdf,帶骨,,,,,,14.0,kg,沙2,
233,FRICASA 帶骨豬腩,豬腩帶骨,盈星,PORK,,巴西,,2023-08-01現貨報價單.pdf,帶骨,,,,,,13.3,kg,亞洲,
234, A級挑骨豬腩,豬腩挑骨,盈星,PORK,,荷蘭,P109,2023-08-01現貨報價單.pdf,挑骨,,,,,,13.6,kg,沙2,
235, A級挑骨豬腩,豬腩挑骨,盈星,PORK,,荷蘭,P584,2023-08-01現貨報價單.pdf,挑骨,,,,,,13.9,kg,沙2,
236, 豬前手 P2146,,盈星,,,巴西,ALIBEM,2023-08-01現貨報價單.pdf,,,,,,,5.2,kg,沙2,
237, 豬前手 P915,,盈星,,,巴西,ALIBEM,2023-08-01現貨報價單.pdf,,,,,,,5.0,kg,沙2,
238, 豬前手 P727,,盈星,,,巴西,FRIMESA,2023-08-01現貨報價單.pdf,,,,,,,5.4,kg,亞洲,
239, 豬三肉,豬肉眼,盈星,PORK,,巴西,PIF PAF,2023-08-01現貨報價單.pdf,,,,,,,12.5,kg,沙2,
240, 四肉 P151,豬四肉,盈星,PORK,,巴西,ALEGRA,2023-08-01現貨報價單.pdf,,,,,,,8.7,kg,沙2,
241, 四肉 P2146,豬四肉,盈星,PORK,,巴西,ALIBEM,2023-08-01現貨報價單.pdf,,,,,,,9.0,kg,沙2,
242, 四肉 P3847,豬四肉,盈星,PORK,,巴西,AURORA,2023-08-01現貨報價單.pdf,,,,,,,8.5,kg,沙2,
243, 四肉 P727,豬四肉,盈星,PORK,,巴西,FRIMESA,2023-08-01現貨報價單.pdf,,,,,,,9.0,kg,沙2,
244, 削骨豬扒 P915,豬扒,盈星,PORK,,巴西,ALIBEM,2023-08-01現貨報價單.pdf,削骨,,,,,,9.0,kg,沙2,
245, 豬頸骨 P970,豬頸骨,盈星,PORK,,巴西,SULITA,2023-08-01現貨報價單.pdf,,,,,,,5.0,kg,亞洲,
246, (半熟)豬大腸,豬大腸,盈星,PORK,,巴西,ALIBEM,2023-08-01現貨報價單.pdf,,,,,,,8.8,kg,沙2,
247, 熟豬大腸,豬大腸,盈星,PORK,,巴西,AURORA,2023-08-01現貨報價單.pdf,,,,,,,11.0,kg,沙2,
248,FRISA 牛胸油 P2051,,盈星,,,巴西,,2023-7-15現貨報價單.pdf,,,,,,,26.5,kg,沙2,
249,FRISA 牛後筒骨 P2051,豬腿筒骨,盈星,PORK,,巴西,,2023-7-15現貨報價單.pdf,,,,,,,4.4,kg,沙2,
250,FRISA 金錢展 P2051**,金錢𦟌,盈星,BEEF,,巴西,,2023-7-15現貨報價單.pdf,,,,,,,29.0,kg,沙2,
251,FRISA 金錢展(不分廠號),金錢𦟌,盈星,BEEF,,巴西,,2023-7-15現貨報價單.pdf,,,,,,,30.0,kg,沙2,
252,FRISA 牛柳頭1.5K+ P506/P2051,牛柳頭,盈星,BEEF,,巴西,,2023-7-15現貨報價單.pdf,1.5K+,,,,,,22.3,kg,沙2,
253, 牛柳頭1K+ P421,牛柳頭,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,1K+,,,,,,21.8,kg,沙2,
254, 牛柳頭1K+ P792,牛柳頭,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,1K+,,,,,,21.8,kg,沙2,
255, 牛仔扒 P4507,牛仔扒,盈星,BEEF,,巴西,ANGLO,2023-7-15現貨報價單.pdf,,,,,,,17.5,kg,沙2,
256,FRISA 牛仔扒 P2051,牛仔扒,盈星,BEEF,,巴西,,2023-7-15現貨報價單.pdf,,,,,,,23.0,kg,沙2,
257, 牛仔扒P1940,牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,,,,,,,16.5,kg,沙2,
257, 牛仔扒P1940,牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,,,,,,,16.5,kg,其士,
257, 牛仔扒P1940,牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,,,,,,,16.5,kg,光1,
258, 牛仔扒P2500,牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,,,,,,,17.0,kg,沙2,
258, 牛仔扒P2500,牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,,,,,,,17.0,kg,光1,
259, 牛仔扒P2911,牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,,,,,,,17.0,kg,其士,
260, 牛仔扒P2471,牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,,,,,,,17.0,kg,沙2,
261, 牛仔扒 P421 / P431,牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,,,,,,,17.0,kg,其士,
262, 牛仔扒 P431,牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,,,,,,,17.0,kg,沙2,
263, 牛仔扒 P791,牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,,,,,,,17.5,kg,沙2,
263, 牛仔扒 P791,牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,,,,,,,17.5,kg,光1,
264, 牛仔扒(不分廠號),牛仔扒,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,,,,,,,17.0,kg,沙2,
265,FRISA 原色金錢肚,,盈星,,,巴西,,2023-7-15現貨報價單.pdf,,,,,,,23.0,kg,沙2,
266,SUBPGA 原色金錢肚,,盈星,,,阿根廷,,2023-7-15現貨報價單.pdf,,,,,,,13.5,kg,沙2,
266,SUBPGA 原色金錢肚,,盈星,,,阿根廷,,2023-7-15現貨報價單.pdf,,,,,,,13.5,kg,其士,
267,FRISA 牛冧4K+,牛冧,盈星,BEEF,,巴西,,2023-7-15現貨報價單.pdf,4K+,,,,,,18.3,kg,沙2,
268, 牛冧4K+ P1940,牛冧,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,4K+,,,,,,17.3,kg,沙2,
269,FRISA 牛頸骨 P2051,豬頸骨,盈星,PORK,,巴西,,2023-7-15現貨報價單.pdf,,,,,,,5.5,kg,沙2,
270, 牛骨髓 P4490,牛骨髓,盈星,BEEF,,巴西,FRIALTO,2023-7-15現貨報價單.pdf,,,,,,,36.0,kg,沙2,
271,FRISA 西冷4K+(2條)P2051,西冷,盈星,BEEF,,巴西,,2023-7-15現貨報價單.pdf,4K+,,,,,,22.0,kg,沙2,
272,FRISA 西冷4K+(3條)P2051,西冷,盈星,BEEF,,巴西,,2023-7-15現貨報價單.pdf,4K+,,,,,,22.0,kg,沙2,
273, 西冷4K+(3條)P431,西冷,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,4K+,,,,,,22.3,kg,沙2,
274, 西冷4K+(3條)P791,西冷,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,4K+,,,,,,22.0,kg,沙2,
275, 牛膀,牛膀,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,,,,,,,9.0,kg,沙2,
276,FRISA 牛前蹄孖筋,牛孖筋,盈星,BEEF,,巴西,,2023-7-15現貨報價單.pdf,,,,,,,9.0,kg,沙2,
277,FRISA 牛孖筋,牛孖筋,盈星,BEEF,,巴西,,2023-7-15現貨報價單.pdf,,,,,,,14.0,kg,沙2,
278, 牛孖筋 P791,牛孖筋,盈星,BEEF,,巴西,MINERVA,2023-7-15現貨報價單.pdf,,,,,,,8.8,kg,沙2,
279,SUPREMO 牛孖筋,牛孖筋,盈星,BEEF,,巴西,,2023-7-15現貨報價單.pdf,,,,,,,7.3,kg,沙2,
280, 牛脷 P3348 / P4490,牛舌,盈星,BEEF,,巴西,FRIALTO,2023-7-15現貨報價單.pdf,,,,,,,12.5,kg,沙2,
281,FRISA 牛脷 P506 / P2051,牛舌,盈星,BEEF,,巴西,,2023-7-15現貨報價單.pdf,,,,,,,11.8,kg,沙2,
282,FRISA 針扒,,盈星,,,巴西,,2023-7-15現貨報價單.pdf,,,,,,,20.7,kg,沙2,
283,PERDUE 雞邊,,盈星,,,美國,,2023-7-15現貨報價單.pdf,,,,,,,2.5,kg,沙2,
284, A級雞腳 50G+ P957,雞腳,盈星,CHICKEN,,巴西,UNIAVES,2023-7-15現貨報價單.pdf,50G+,,,,,,5.0,kg,亞洲,
285, 雞中翼40G+,雞中翼,盈星,CHICKEN,,巴西,UNIAVES,2023-7-15現貨報價單.pdf,40G+,,,,,,12.0,kg,沙2,
286,PERDUE A級特大珍寶鳳爪P6156,鳳爪,盈星,CHICKEN,,美國,,2023-7-15現貨報價單.pdf,,,,,,,8.6,kg,沙2,
287, 雞膝軟骨,,盈星,,,巴西,AURORA,2023-7-15現貨報價單.pdf,,,,,,,14.5,kg,沙2,
288, 雞脾,,盈星,,,巴西,AURORA,2023-7-15現貨報價單.pdf,,,,,,,5.4,kg,沙2,
289,PERDUE 雞全脾 200-220G,,盈星,,,美國,,2023-7-15現貨報價單.pdf,+200G,,,,,,7.6,lb,沙2,
290,PERDUE 雞全脾 220-240G,,盈星,,,美國,,2023-7-15現貨報價單.pdf,220/240,,,,,,7.4,lb,沙2,
291,PERDUE 雞全脾 260-280G,,盈星,,,美國,,2023-7-15現貨報價單.pdf,260/280,,,,,,7.0,lb,沙2,
292,DAMATE 火雞子,火雞子,盈星,CHICKEN,,俄羅斯,,2023-7-15現貨報價單.pdf,,,,,,,21.0,kg,亞洲,
293,FARBEST 火雞肫,,盈星,,,美國,,2023-7-15現貨報價單.pdf,,,,,,,16.5,lb,沙2,
294,FRICASA 帶骨豬腩,豬腩帶骨,盈星,PORK,,巴西,,2023-7-15現貨報價單.pdf,帶骨,,,,,,13.3,kg,亞洲,
295, A級挑骨豬腩,豬腩挑骨,盈星,PORK,,荷蘭,P109,2023-7-15現貨報價單.pdf,挑骨,,,,,,13.6,kg,沙2,
296, A級去皮挑骨豬腩,豬腩挑骨,盈星,PORK,,荷蘭,P584,2023-7-15現貨報價單.pdf,挑骨,,,,,,15.7,kg,沙2,
297, 豬耳片727,,盈星,,,巴西,FRIMESA,2023-7-15現貨報價單.pdf,,,,,,,10.2,kg,沙2,
298, 豬手P727,豬手,盈星,PORK,,巴西,FRIMESA,2023-7-15現貨報價單.pdf,,,,,,,5.4,kg,亞洲,
299, 豬三肉,豬肉眼,盈星,PORK,,巴西,PIF PAF,2023-7-15現貨報價單.pdf,,,,,,,12.8,kg,沙2,
300, 四肉 P151,豬四肉,盈星,PORK,,巴西,ALEGRA,2023-7-15現貨報價單.pdf,,,,,,,8.7,kg,沙2,
301, 四肉 P2146,豬四肉,盈星,PORK,,巴西,ALIBEM,2023-7-15現貨報價單.pdf,,,,,,,9.0,kg,沙2,
302, 四肉 P3847,豬四肉,盈星,PORK,,巴西,AURORA,2023-7-15現貨報價單.pdf,,,,,,,8.5,kg,沙2,
303, 四肉 P727,豬四肉,盈星,PORK,,巴西,FRIMESA,2023-7-15現貨報價單.pdf,,,,,,,8.7,kg,沙2,
304, 削骨豬扒 P915,豬扒,盈星,PORK,,巴西,ALIBEM,2023-7-15現貨報價單.pdf,削骨,,,,,,8.9,kg,沙2,
305, 削骨豬扒 P828,豬扒,盈星,PORK,,巴西,AURORA,2023-7-15現貨報價單.pdf,削骨,,,,,,8.4,kg,沙2,
305, 削骨豬扒 P828,豬扒,盈星,PORK,,巴西,AURORA,2023-7-15現貨報價單.pdf,削骨,,,,,,8.4,kg,其士,
306,AGRO 熟豬肚 P06-06,豬肚,盈星,PORK,,,,2023-7-15現貨報價單.pdf,,,,,,,9.5,kg,沙2,
307, 豬頸骨 P970,豬頸骨,盈星,PORK,,巴西,SULITA,2023-7-15現貨報價單.pdf,,,,,,,5.0,kg,亞洲,
308, 豬軟骨,豬軟骨,盈星,PORK,,荷蘭,P109,2023-7-15現貨報價單.pdf,,,,,,,12.0,kg,沙2,
309, 豬軟骨,豬軟骨,盈星,PORK,,荷蘭,P584,2023-7-15現貨報價單.pdf,,,,,,,12.0,kg,沙2,
310, 豬肋排P727,豬肋排,盈星,PORK,,巴西,FRIMESA,2023-7-15現貨報價單.pdf,,,,,,,15.3,kg,沙2,
310, 豬肋排P727,豬肋排,盈星,PORK,,巴西,FRIMESA,2023-7-15現貨報價單.pdf,,,,,,,15.3,kg,其士,
311, 熟豬大腸,豬大腸,盈星,PORK,,巴西,AURORA,2023-7-15現貨報價單.pdf,,,,,,,11.0,kg,沙2,
312,FRISA 牛胸油 P2051,,盈星,,,巴西,,20230726現貨報價單.pdf,,,,,,,26.5,kg,沙2,
313,FRISA 牛後筒骨 P2051,豬腿筒骨,盈星,PORK,,巴西,,20230726現貨報價單.pdf,,,,,,,4.4,kg,沙2,
314,FRISA 金錢展 P2051**,金錢𦟌,盈星,BEEF,,巴西,,20230726現貨報價單.pdf,,,,,,,29.0,kg,沙2,
315,FRISA 金錢展(不分廠號),金錢𦟌,盈星,BEEF,,巴西,,20230726現貨報價單.pdf,,,,,,,30.0,kg,沙2,
316,FRISA 牛柳頭1.5K+ P506/P2051,牛柳頭,盈星,BEEF,,巴西,,20230726現貨報價單.pdf,1.5K+,,,,,,21.8,kg,沙2,
317, 牛柳頭1K+ P421,牛柳頭,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,1K+,,,,,,21.5,kg,沙2,
318, 牛柳頭1K+ P792,牛柳頭,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,1K+,,,,,,21.5,kg,沙2,
319, 牛仔扒 P4507,牛仔扒,盈星,BEEF,,巴西,ANGLO,20230726現貨報價單.pdf,,,,,,,17.5,kg,沙2,
320,FRISA 牛仔扒 P2051,牛仔扒,盈星,BEEF,,巴西,,20230726現貨報價單.pdf,,,,,,,23.0,kg,沙2,
321, 牛仔扒P1940,牛仔扒,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,,,,,,,16.5,kg,沙2,
321, 牛仔扒P1940,牛仔扒,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,,,,,,,16.5,kg,其士,
321, 牛仔扒P1940,牛仔扒,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,,,,,,,16.5,kg,光1,
322, 牛仔扒P2500,牛仔扒,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,,,,,,,17.0,kg,沙2,
322, 牛仔扒P2500,牛仔扒,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,,,,,,,17.0,kg,光1,
323, 牛仔扒P2911,牛仔扒,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,,,,,,,17.0,kg,其士,
324, 牛仔扒P2471,牛仔扒,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,,,,,,,17.0,kg,沙2,
325, 牛仔扒 P421 / P431,牛仔扒,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,,,,,,,17.0,kg,其士,
326, 牛仔扒 P431,牛仔扒,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,,,,,,,17.0,kg,沙2,
327, 牛仔扒 P791,牛仔扒,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,,,,,,,17.5,kg,沙2,
327, 牛仔扒 P791,牛仔扒,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,,,,,,,17.5,kg,光1,
328, 牛仔扒(不分廠號),牛仔扒,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,,,,,,,17.0,kg,沙2,
329,FRISA 原色金錢肚,,盈星,,,巴西,,20230726現貨報價單.pdf,,,,,,,23.0,kg,沙2,
330,SUBPGA 原色金錢肚,,盈星,,,阿根廷,,20230726現貨報價單.pdf,,,,,,,13.5,kg,沙2,
330,SUBPGA 原色金錢肚,,盈星,,,阿根廷,,20230726現貨報價單.pdf,,,,,,,13.5,kg,其士,
331,FRISA 牛冧4K+,牛冧,盈星,BEEF,,巴西,,20230726現貨報價單.pdf,4K+,,,,,,18.3,kg,沙2,
332, 牛冧4K+ P1940,牛冧,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,4K+,,,,,,17.5,kg,沙2,
333,FRISA 牛頸骨 P2051,豬頸骨,盈星,PORK,,巴西,,20230726現貨報價單.pdf,,,,,,,5.5,kg,沙2,
334, 牛骨髓 P4490,牛骨髓,盈星,BEEF,,巴西,FRIALTO,20230726現貨報價單.pdf,,,,,,,36.0,kg,沙2,
335,FRISA 西冷4K+(3條)P2051,西冷,盈星,BEEF,,巴西,,20230726現貨報價單.pdf,4K+,,,,,,21.8,kg,沙2,
336, 西冷4K+(3條)P431,西冷,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,4K+,,,,,,22.0,kg,沙2,
337, 西冷4K+(3條)P791,西冷,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,4K+,,,,,,21.5,kg,沙2,
338, 牛膀,牛膀,盈星,BEEF,,巴西,MINERVA,20230726現貨報價單.pdf,,,,,,,9.0,kg,沙2,
339,FRISA 牛前蹄孖筋,牛孖筋,盈星,BEEF,,巴西,,20230726現貨報價單.pdf,,,,,,,9.0,kg,沙2,
340,FRISA 牛孖筋,牛孖筋,盈星,BEEF,,巴西,,20230726現貨報價單.pdf,,,,,,,14.0,kg,沙2,
341, 牛脷 P3348 / P4490,牛舌,盈星,BEEF,,巴西,FRIALTO,20230726現貨報價單.pdf,,,,,,,12.5,kg,沙2,
342,FRISA 牛脷 P506 / P2051,牛舌,盈星,BEEF,,巴西,,20230726現貨報價單.pdf,,,,,,,11.8,kg,沙2,
343,FRISA 針扒,,盈星,,,巴西,,20230726現貨報價單.pdf,,,,,,,20.7,kg,沙2,
344,PERDUE 雞邊,,盈星,,,美國,,20230726現貨報價單.pdf,,,,,,,2.5,kg,沙2,
345, A級雞腳 50G+ P957,雞腳,盈星,CHICKEN,,巴西,UNIAVES,20230726現貨報價單.pdf,50G+,,,,,,4.8,kg,亞洲,
346, 雞中翼40G+,雞中翼,盈星,CHICKEN,,巴西,UNIAVES,20230726現貨報價單.pdf,40G+,,,,,,12.3,kg,沙2,
347,PERDUE A級特大珍寶鳳爪P6156,鳳爪,盈星,CHICKEN,,美國,,20230726現貨報價單.pdf,,,,,,,8.2,kg,沙2,
348, 雞膝軟骨,,盈星,,,巴西,AURORA,20230726現貨報價單.pdf,,,,,,,14.5,kg,沙2,
349,,,盈星,,,巴西,AURORA,20230726現貨報價單.pdf,,,,,,,15.0,,nan,
350,PERDUE 雞全脾 200-220G,,盈星,,,美國,,20230726現貨報價單.pdf,+200G,,,,,,7.6,lb,沙2,
351,PERDUE 雞全脾 220-240G,,盈星,,,美國,,20230726現貨報價單.pdf,220/240,,,,,,7.4,lb,沙2,
352,PERDUE 雞全脾 260-280G,,盈星,,,美國,,20230726現貨報價單.pdf,260/280,,,,,,7.0,lb,沙2,
353,DAMATE 火雞子,火雞子,盈星,CHICKEN,,俄羅斯,,20230726現貨報價單.pdf,,,,,,,21.0,kg,亞洲,
354,FARBEST 火雞肫,,盈星,,,美國,,20230726現貨報價單.pdf,,,,,,,16.5,lb,沙2,
355,FRICASA 帶骨豬腩,豬腩帶骨,盈星,PORK,,巴西,,20230726現貨報價單.pdf,帶骨,,,,,,13.3,kg,亞洲,
356, 帶骨豬腩,豬腩帶骨,盈星,PORK,,巴西,ALIBEM,20230726現貨報價單.pdf,帶骨,,,,,,14.0,kg,沙2,
357, A級挑骨豬腩,豬腩挑骨,盈星,PORK,,荷蘭,P109,20230726現貨報價單.pdf,挑骨,,,,,,13.6,kg,沙2,
358, A級挑骨豬腩,豬腩挑骨,盈星,PORK,,荷蘭,P584,20230726現貨報價單.pdf,挑骨,,,,,,13.7,kg,沙2,
359, 豬手P727,豬手,盈星,PORK,,巴西,FRIMESA,20230726現貨報價單.pdf,,,,,,,5.2,kg,亞洲,
360, 豬手P2146,豬手,盈星,PORK,,巴西,ALIBEM,20230726現貨報價單.pdf,,,,,,,5.2,kg,沙2,
361, 豬手P915,豬手,盈星,PORK,,巴西,ALIBEM,20230726現貨報價單.pdf,,,,,,,5.0,kg,沙2,
362, 豬三肉,豬肉眼,盈星,PORK,,巴西,PIF PAF,20230726現貨報價單.pdf,,,,,,,12.5,kg,沙2,
363, 四肉 P151,豬四肉,盈星,PORK,,巴西,ALEGRA,20230726現貨報價單.pdf,,,,,,,8.7,kg,沙2,
364, 四肉 P2146,豬四肉,盈星,PORK,,巴西,ALIBEM,20230726現貨報價單.pdf,,,,,,,9.0,kg,沙2,
365, 四肉 P3847,豬四肉,盈星,PORK,,巴西,AURORA,20230726現貨報價單.pdf,,,,,,,8.5,kg,沙2,
366, 四肉 P727,豬四肉,盈星,PORK,,巴西,FRIMESA,20230726現貨報價單.pdf,,,,,,,8.7,kg,沙2,
367, 削骨豬扒 P915,豬扒,盈星,PORK,,巴西,ALIBEM,20230726現貨報價單.pdf,削骨,,,,,,8.9,kg,沙2,
368, 豬頸骨 P970,豬頸骨,盈星,PORK,,巴西,SULITA,20230726現貨報價單.pdf,,,,,,,5.0,kg,亞洲,
369, 半熟豬大腸,豬大腸,盈星,PORK,,巴西,ALIBEM,20230726現貨報價單.pdf,,,,,,,8.8,kg,沙2,
370, 熟豬大腸,豬大腸,盈星,PORK,,巴西,AURORA,20230726現貨報價單.pdf,,,,,,,11.0,kg,沙2,
371,FRISA 牛胸油,,盈星,,,巴西,,20230911現貨報價單.pdf,,,,,,,26.5,kg,沙2,
372, 牛肋條P1940,牛肋條,盈星,BEEF,,巴西,MINERVA,20230911現貨報價單.pdf,,,,,,,30.5,kg,其士,
373, 牛肋條P2471/2500,牛肋條,盈星,BEEF,,巴西,MINERVA,20230911現貨報價單.pdf,1/2,,,,,,30.0,kg,其士,
374, 牛肋條P2911,牛肋條,盈星,BEEF,,巴西,MINERVA,20230911現貨報價單.pdf,,,,,,,30.5,kg,其士,
375,FRISA 金錢展 P2051**,金錢𦟌,盈星,BEEF,,巴西,,20230911現貨報價單.pdf,,,,,,,29.0,kg,沙2,
376, 金錢展(不分廠號),金錢𦟌,盈星,BEEF,,巴西,MINERVA,20230911現貨報價單.pdf,,,,,,,34.0,kg,沙2,
377,巴西 FRISA 抄碼17K,,盈星,,抄,,,20230911現貨報價單.pdf,,,,,,,,,nan,
378, 牛柳頭1K+ P421,牛柳頭,盈星,BEEF,,巴西,MINERVA,20230911現貨報價單.pdf,1K+,,,,,,21.5,kg,沙2,
379, 牛柳頭1K+ P791,牛柳頭,盈星,BEEF,,巴西,MINERVA,20230911現貨報價單.pdf,1K+,,,,,,21.5,kg,沙2,
380, 牛仔扒 P4507,牛仔扒,盈星,BEEF,,巴西,ANGLO,20230911現貨報價單.pdf,,,,,,,16.0,kg,沙2,
381,FRISA 牛仔扒,牛仔扒,盈星,BEEF,,巴西,,20230911現貨報價單.pdf,,,,,,,23.0,kg,沙2,
382, 牛仔扒P1940,牛仔扒,盈星,BEEF,,巴西,MINERVA,20230911現貨報價單.pdf,,,,,,,14.8,kg,沙2,
